customer_id,recency_days,recency_score,purchase_count,frequency_score,total_revenue,monetary_score,rfm_total_score,customer_segment
CUST0000431,40,4,14,4,10034.93,3,11,Loyal Frequent
CUST0000432,114,3,7,2,7562.65,3,8,Standard Loyal
CUST0000433,14,5,10,3,6636.29,2,10,Standard Loyal
CUST0000434,6,5,18,5,11699.04,4,14,Champions
CUST0000435,5,5,18,5,18348.27,5,15,Champions
CUST0000436,56,4,22,5,14550.84,4,13,Champions
CUST0000437,51,4,15,4,12277.69,4,12,High-Value Loyal
CUST0000438,7,5,15,4,24426.22,5,14,Champions
CUST0000439,78,4,14,4,8089.8099999999995,3,11,Loyal Frequent
CUST0000440,6,5,12,3,11786.619999999999,4,12,High-Value Loyal
CUST0000441,22,5,12,3,9682.289999999999,3,11,Standard Loyal
CUST0000442,47,4,14,4,6908.83,2,10,Loyal Frequent
CUST0000443,19,5,10,3,10664.710000000001,4,12,High-Value Loyal
CUST0000444,19,5,14,4,6719.79,2,11,Loyal Frequent
CUST0000445,41,4,14,4,12632.6,4,12,High-Value Loyal
CUST0000446,18,5,16,4,14377.02,4,13,Champions
CUST0000447,0,5,21,5,11835.51,4,14,Champions
CUST0000448,82,4,17,4,14856.269999999999,4,12,High-Value Loyal
CUST0000449,15,5,12,3,9519.84,3,11,Standard Loyal
CUST0000450,26,5,13,3,11222.4,4,12,High-Value Loyal
CUST0000451,58,4,12,3,8523.9,3,10,Standard Loyal
CUST0000452,5,5,10,3,5255.6,2,10,Standard Loyal
CUST0000453,8,5,10,3,7123.62,2,10,Standard Loyal
CUST0000454,24,5,12,3,7220.42,3,11,Standard Loyal
CUST0000455,53,4,14,4,12965.76,4,12,High-Value Loyal
CUST0000456,12,5,11,3,4892.62,2,10,Standard Loyal
CUST0000457,59,4,16,4,16418.42,5,13,Champions
CUST0000458,44,4,12,3,2349.4700000000003,1,8,Standard Loyal
CUST0000459,71,4,10,3,4940.01,2,9,Standard Loyal
CUST0000460,114,3,19,5,6829.320000000001,2,10,Loyal Frequent
CUST0000461,74,4,13,3,7597.96,3,10,Standard Loyal
CUST0000462,165,3,13,3,4185.72,1,7,Standard Loyal
CUST0000463,69,4,19,5,8468.17,3,12,Loyal Frequent
CUST0000464,20,5,9,2,2435.88,1,8,Standard Loyal
CUST0000465,114,3,9,2,6855.75,2,7,Standard Loyal
CUST0000466,30,5,9,2,4807.13,2,9,Standard Loyal
CUST0000467,10,5,9,2,13961.3,4,11,High-Value Loyal
CUST0000468,102,3,8,2,5453.73,2,7,Standard Loyal
CUST0000469,38,4,11,3,6830.08,2,9,Standard Loyal
CUST0000470,5,5,18,5,18016.309999999998,5,15,Champions
CUST0000471,6,5,16,4,4525.47,2,11,Loyal Frequent
CUST0000472,12,5,9,2,5879.889999999999,2,9,Standard Loyal
CUST0000473,17,5,9,2,7660.66,3,10,Standard Loyal
CUST0000474,49,4,13,3,9010.92,3,10,Standard Loyal
CUST0000475,7,5,16,4,6349.099999999999,2,11,Loyal Frequent
CUST0000476,94,3,13,3,14370.900000000001,4,10,High-Value Loyal
CUST0000477,22,5,10,3,3201.1499999999996,1,9,Standard Loyal
CUST0000478,104,3,7,2,2094.0299999999997,1,6,Standard Loyal
CUST0000479,118,3,10,3,17281.22,5,11,High-Value Loyal
CUST0000480,107,3,12,3,997.97,1,7,Standard Loyal
CUST0000481,14,5,12,3,7404.16,3,11,Standard Loyal
CUST0000482,31,4,10,3,1394.1599999999999,1,8,Standard Loyal
CUST0000483,3,5,8,2,3247.14,1,8,Standard Loyal
CUST0000484,60,4,10,3,5314.98,2,9,Standard Loyal
CUST0000485,74,4,6,2,1350.92,1,7,Standard Loyal
CUST0000486,9,5,13,3,12701.71,4,12,High-Value Loyal
CUST0000487,47,4,10,3,8029.009999999999,3,10,Standard Loyal
CUST0000488,23,5,7,2,1573.1999999999998,1,8,Standard Loyal
CUST0000489,24,5,19,5,17041.96,5,15,Champions
CUST0000490,73,4,12,3,4228.66,1,8,Standard Loyal
CUST0000491,74,4,17,4,8686.970000000001,3,11,Loyal Frequent
CUST0000492,39,4,11,3,7943.460000000001,3,10,Standard Loyal
CUST0000493,83,4,14,4,7677.15,3,11,Loyal Frequent
CUST0000494,8,5,14,4,4487.85,2,11,Loyal Frequent
CUST0000495,33,4,9,2,3655.41,1,7,Standard Loyal
CUST0000496,15,5,9,2,4184.01,1,8,Standard Loyal
CUST0000497,25,5,12,3,4981.04,2,10,Standard Loyal
CUST0000498,22,5,14,4,11096.699999999999,4,13,Champions
CUST0000499,91,3,8,2,3014.2200000000003,1,6,Standard Loyal
CUST0000500,37,4,19,5,14029.84,4,13,Champions
CUST0000501,39,4,19,5,9769.369999999999,3,12,Loyal Frequent
CUST0000502,44,4,9,2,5557.85,2,8,Standard Loyal
CUST0000503,0,5,8,2,2304.14,1,8,Standard Loyal
CUST0000504,8,5,8,2,9131.52,3,10,Standard Loyal
CUST0000505,16,5,11,3,4176.610000000001,1,9,Standard Loyal
CUST0000506,65,4,14,4,12891.99,4,12,High-Value Loyal
CUST0000507,12,5,12,3,11788.99,4,12,High-Value Loyal
CUST0000508,53,4,12,3,3137.59,1,8,Standard Loyal
CUST0000509,3,5,10,3,2445.6,1,9,Standard Loyal
CUST0000510,40,4,11,3,2688.86,1,8,Standard Loyal
CUST0000511,0,5,13,3,7623.4,3,11,Standard Loyal
CUST0000512,31,4,16,4,19839.36,5,13,Champions
CUST0000513,20,5,18,5,14547.53,4,14,Champions
CUST0000514,92,3,16,4,3966.61,1,8,Loyal Frequent
CUST0000515,1,5,20,5,17188.37,5,15,Champions
CUST0000516,2,5,27,5,22949.79,5,15,Champions
CUST0000517,3,5,16,4,16509.68,5,14,Champions
CUST0000518,33,4,17,4,19696.86,5,13,Champions
CUST0000519,62,4,10,3,5141.97,2,9,Standard Loyal
CUST0000520,27,5,17,4,8946.31,3,12,Loyal Frequent
CUST0000521,16,5,16,4,16589.03,5,14,Champions
CUST0000522,7,5,16,4,12754.41,4,13,Champions
CUST0000523,33,4,16,4,8786.34,3,11,Loyal Frequent
CUST0000524,35,4,11,3,4107.23,1,8,Standard Loyal
CUST0000525,23,5,12,3,8467.56,3,11,Standard Loyal
CUST0000526,11,5,12,3,4949.66,2,10,Standard Loyal
CUST0000527,3,5,7,2,3539.65,1,8,Standard Loyal
CUST0000528,31,4,8,2,8001.589999999999,3,9,Standard Loyal
CUST0000529,46,4,14,4,14828.39,4,12,High-Value Loyal
CUST0000530,117,3,10,3,9750.87,3,9,Standard Loyal
CUST0000531,30,5,4,2,2364.8999999999996,1,8,Standard Loyal
CUST0000532,13,5,13,3,7428.6,3,11,Standard Loyal
CUST0000533,53,4,18,5,11451.39,4,13,Champions
CUST0000534,22,5,7,2,2332.13,1,8,Standard Loyal
CUST0000535,36,4,8,2,15958.529999999999,5,11,High-Value Loyal
CUST0000536,43,4,12,3,8294.619999999999,3,10,Standard Loyal
CUST0000537,19,5,13,3,5800.84,2,10,Standard Loyal
CUST0000538,3,5,20,5,12488.32,4,14,Champions
CUST0000539,168,3,10,3,4839.13,2,8,Standard Loyal
CUST0000540,65,4,14,4,10923.04,4,12,High-Value Loyal
CUST0000541,39,4,12,3,14897.59,4,11,High-Value Loyal
CUST0000542,90,4,9,2,2671.57,1,7,Standard Loyal
CUST0000543,18,5,14,4,12241.83,4,13,Champions
CUST0000544,80,4,5,2,1418.48,1,7,Standard Loyal
CUST0000545,112,3,7,2,4041.04,1,6,Standard Loyal
CUST0000546,58,4,10,3,7436.36,3,10,Standard Loyal
CUST0000547,105,3,13,3,2611.13,1,7,Standard Loyal
CUST0000548,43,4,12,3,2550.42,1,8,Standard Loyal
CUST0000549,150,3,10,3,5606.36,2,8,Standard Loyal
CUST0000550,45,4,12,3,16888.15,5,12,High-Value Loyal
CUST0000551,160,3,11,3,2290.95,1,7,Standard Loyal
CUST0000552,87,4,8,2,6022.33,2,8,Standard Loyal
CUST0000553,46,4,8,2,1948.67,1,7,Standard Loyal
CUST0000554,95,3,10,3,1323.1200000000001,1,7,Standard Loyal
CUST0000555,3,5,12,3,6870.84,2,10,Standard Loyal
CUST0000556,36,4,15,4,6422.2,2,10,Loyal Frequent
CUST0000557,13,5,10,3,6102.37,2,10,Standard Loyal
CUST0000558,26,5,9,2,6895.82,2,9,Standard Loyal
CUST0000559,84,4,16,4,7366.8099999999995,3,11,Loyal Frequent
CUST0000560,16,5,15,4,6959.59,2,11,Loyal Frequent
CUST0000561,75,4,12,3,3052.54,1,8,Standard Loyal
CUST0000562,23,5,16,4,5000.53,2,11,Loyal Frequent
CUST0000563,3,5,14,4,6287.45,2,11,Loyal Frequent
CUST0000564,39,4,10,3,5306.97,2,9,Standard Loyal
CUST0000565,31,4,16,4,19720.84,5,13,Champions
CUST0000566,98,3,11,3,5009.98,2,8,Standard Loyal
CUST0000567,4,5,11,3,5738.3,2,10,Standard Loyal
CUST0000568,38,4,19,5,8931.33,3,12,Loyal Frequent
CUST0000569,10,5,12,3,5731.54,2,10,Standard Loyal
CUST0000570,31,4,19,5,10666.98,4,13,Champions
CUST0000571,38,4,13,3,1876.79,1,8,Standard Loyal
CUST0000572,25,5,11,3,10558.2,3,11,Standard Loyal
CUST0000573,2,5,12,3,4694.87,2,10,Standard Loyal
CUST0000574,45,4,22,5,20007.62,5,14,Champions
CUST0000575,8,5,13,3,5905.11,2,10,Standard Loyal
CUST0000576,15,5,11,3,4352.7699999999995,1,9,Standard Loyal
CUST0000577,11,5,15,4,8574.11,3,12,Loyal Frequent
CUST0000578,50,4,19,5,17893.93,5,14,Champions
CUST0000579,82,4,12,3,9733.01,3,10,Standard Loyal
CUST0000580,10,5,11,3,10240.14,3,11,Standard Loyal
CUST0000581,132,3,12,3,21402.15,5,11,High-Value Loyal
CUST0000582,30,5,10,3,10739.710000000001,4,12,High-Value Loyal
CUST0000583,69,4,14,4,8181.469999999999,3,11,Loyal Frequent
CUST0000584,13,5,11,3,13281.07,4,12,High-Value Loyal
CUST0000585,3,5,12,3,13461.699999999999,4,12,High-Value Loyal
CUST0000586,15,5,17,4,10475.73,3,12,Loyal Frequent
CUST0000587,45,4,13,3,11923.12,4,11,High-Value Loyal
CUST0000588,4,5,12,3,2746.4,1,9,Standard Loyal
CUST0000589,76,4,15,4,22605.1,5,13,Champions
CUST0000590,3,5,14,4,6250.5,2,11,Loyal Frequent
CUST0000591,29,5,13,3,11798.03,4,12,High-Value Loyal
CUST0000592,52,4,11,3,13563.7,4,11,High-Value Loyal
CUST0000593,8,5,9,2,3670.5699999999997,1,8,Standard Loyal
CUST0000594,65,4,17,4,12714.369999999999,4,12,High-Value Loyal
CUST0000595,38,4,9,2,9171.29,3,9,Standard Loyal
CUST0000596,31,4,12,3,4649.04,2,9,Standard Loyal
CUST0000597,23,5,8,2,10795.81,4,11,High-Value Loyal
CUST0000598,19,5,7,2,1122.48,1,8,Standard Loyal
CUST0000599,23,5,10,3,4826.29,2,10,Standard Loyal
CUST0000600,31,4,9,2,9483.31,3,9,Standard Loyal
CUST0000601,35,4,9,2,6919.78,2,8,Standard Loyal
CUST0000602,19,5,7,2,6510.66,2,9,Standard Loyal
CUST0000603,90,4,11,3,4390.32,1,8,Standard Loyal
CUST0000604,206,2,6,2,409.6,1,5,At-Risk Standard
CUST0000605,1,5,13,3,9492.05,3,11,Standard Loyal
CUST0000606,83,4,5,2,2076.48,1,7,Standard Loyal
CUST0000607,17,5,16,4,16739.83,5,14,Champions
CUST0000608,4,5,9,2,5217.49,2,9,Standard Loyal
CUST0000609,55,4,11,3,5164.5,2,9,Standard Loyal
CUST0000610,95,3,15,4,4337.02,1,8,Loyal Frequent
CUST0000611,126,3,7,2,1761.47,1,6,Standard Loyal
CUST0000612,40,4,16,4,10452.44,3,11,Loyal Frequent
CUST0000613,76,4,12,3,7793.05,3,10,Standard Loyal
CUST0000614,48,4,12,3,3479.4300000000003,1,8,Standard Loyal
CUST0000615,2,5,9,2,5802.77,2,9,Standard Loyal
CUST0000616,94,3,15,4,8348.59,3,10,Loyal Frequent
CUST0000617,9,5,16,4,6977.28,2,11,Loyal Frequent
CUST0000618,32,4,15,4,11099.5,4,12,High-Value Loyal
CUST0000619,70,4,15,4,14091.7,4,12,High-Value Loyal
CUST0000620,26,5,16,4,17120.79,5,14,Champions
CUST0000621,57,4,12,3,5953.4400000000005,2,9,Standard Loyal
CUST0000622,45,4,13,3,6312.64,2,9,Standard Loyal
CUST0000623,19,5,11,3,11152.87,4,12,High-Value Loyal
CUST0000624,91,3,9,2,8445.15,3,8,Standard Loyal
CUST0000625,17,5,15,4,16300.64,5,14,Champions
CUST0000626,42,4,17,4,13104.75,4,12,High-Value Loyal
CUST0000627,41,4,12,3,6893.469999999999,2,9,Standard Loyal
CUST0000628,25,5,13,3,15885.17,5,13,High-Value Loyal
CUST0000629,55,4,10,3,3051.25,1,8,Standard Loyal
CUST0000630,177,3,6,2,2177.2599999999998,1,6,Standard Loyal
CUST0000631,30,5,13,3,13970.560000000001,4,12,High-Value Loyal
CUST0000632,60,4,16,4,5524.4800000000005,2,10,Loyal Frequent
CUST0000633,72,4,15,4,11207.130000000001,4,12,High-Value Loyal
CUST0000634,36,4,13,3,6274.47,2,9,Standard Loyal
CUST0000635,10,5,13,3,4213.33,1,9,Standard Loyal
CUST0000636,127,3,12,3,12661.289999999999,4,10,High-Value Loyal
CUST0000637,6,5,10,3,2325.72,1,9,Standard Loyal
CUST0000638,17,5,12,3,3783.19,1,9,Standard Loyal
CUST0000639,22,5,16,4,12171.890000000001,4,13,Champions
CUST0000640,51,4,18,5,7907.37,3,12,Loyal Frequent
CUST0000641,16,5,7,2,2533.52,1,8,Standard Loyal
CUST0000642,261,2,5,2,3359.03,1,5,At-Risk Standard
CUST0000643,92,3,11,3,3075.48,1,7,Standard Loyal
CUST0000644,65,4,7,2,6845.48,2,8,Standard Loyal
CUST0000645,5,5,24,5,23439.54,5,15,Champions
CUST0000646,3,5,12,3,8927.46,3,11,Standard Loyal
CUST0000647,2,5,11,3,8909.529999999999,3,11,Standard Loyal
CUST0000648,21,5,8,2,8785.869999999999,3,10,Standard Loyal
CUST0000649,12,5,10,3,6783.5599999999995,2,10,Standard Loyal
CUST0000650,9,5,11,3,4130.91,1,9,Standard Loyal
CUST0000651,51,4,12,3,6947.26,2,9,Standard Loyal
CUST0000652,98,3,11,3,7262.780000000001,3,9,Standard Loyal
CUST0000653,12,5,11,3,4663.110000000001,2,10,Standard Loyal
CUST0000654,19,5,10,3,9631.49,3,11,Standard Loyal
CUST0000655,102,3,9,2,3909.08,1,6,Standard Loyal
CUST0000656,12,5,9,2,10376.16,3,10,Standard Loyal
CUST0000657,0,5,15,4,4028.0400000000004,1,10,Loyal Frequent
CUST0000658,13,5,7,2,4763.52,2,9,Standard Loyal
CUST0000659,15,5,14,4,5985.13,2,11,Loyal Frequent
CUST0000660,4,5,12,3,6068.51,2,10,Standard Loyal
CUST0000661,3,5,7,2,1749.17,1,8,Standard Loyal
CUST0000662,119,3,6,2,4689.34,2,7,Standard Loyal
CUST0000663,66,4,6,2,1055.72,1,7,Standard Loyal
CUST0000664,0,5,14,4,8285.41,3,12,Loyal Frequent
CUST0000665,91,3,9,2,5345.89,2,7,Standard Loyal
CUST0000666,38,4,9,2,2121.34,1,7,Standard Loyal
CUST0000667,23,5,12,3,6565.51,2,10,Standard Loyal
CUST0000668,140,3,12,3,5592.53,2,8,Standard Loyal
CUST0000669,9,5,19,5,6504.63,2,12,Loyal Frequent
CUST0000670,66,4,15,4,6251.05,2,10,Loyal Frequent
CUST0000671,24,5,12,3,4959.7,2,10,Standard Loyal
CUST0000672,8,5,17,4,21059.280000000002,5,14,Champions
CUST0000673,174,3,13,3,15652.48,5,11,High-Value Loyal
CUST0000674,46,4,12,3,5555.52,2,9,Standard Loyal
CUST0000675,279,2,8,2,2552.25,1,5,At-Risk Standard
CUST0000676,26,5,9,2,5038.83,2,9,Standard Loyal
CUST0000677,60,4,8,2,5340.39,2,8,Standard Loyal
CUST0000678,188,2,6,2,6422.02,2,6,At-Risk Standard
CUST0000679,113,3,7,2,6970.25,2,7,Standard Loyal
CUST0000680,27,5,14,4,12970.42,4,13,Champions
CUST0000681,35,4,8,2,1510.16,1,7,Standard Loyal
CUST0000682,8,5,21,5,21145.39,5,15,Champions
CUST0000683,1,5,11,3,7836.75,3,11,Standard Loyal
CUST0000684,32,4,16,4,24061.75,5,13,Champions
CUST0000685,46,4,16,4,4124.78,1,9,Loyal Frequent
CUST0000686,7,5,17,4,15209.89,5,14,Champions
CUST0000687,43,4,15,4,3644.21,1,9,Loyal Frequent
CUST0000688,111,3,8,2,1293.16,1,6,Standard Loyal
CUST0000689,13,5,14,4,6263.22,2,11,Loyal Frequent
CUST0000690,6,5,16,4,17642.059999999998,5,14,Champions
CUST0000691,40,4,13,3,8231.06,3,10,Standard Loyal
CUST0000692,11,5,14,4,10415.77,3,12,Loyal Frequent
CUST0000693,54,4,15,4,4800.07,2,10,Loyal Frequent
CUST0000694,38,4,12,3,6522.32,2,9,Standard Loyal
CUST0000695,22,5,12,3,5092.49,2,10,Standard Loyal
CUST0000696,8,5,10,3,18786.32,5,13,High-Value Loyal
CUST0000697,127,3,13,3,5221.03,2,8,Standard Loyal
CUST0000698,70,4,6,2,2502.8199999999997,1,7,Standard Loyal
CUST0000699,11,5,12,3,5321.79,2,10,Standard Loyal
CUST0000700,99,3,17,4,11953.62,4,11,High-Value Loyal
CUST0000701,35,4,9,2,16344.18,5,11,High-Value Loyal
CUST0000702,62,4,12,3,11053.42,4,11,High-Value Loyal
CUST0000703,43,4,10,3,2256.75,1,8,Standard Loyal
CUST0000704,2,5,7,2,5759.67,2,9,Standard Loyal
CUST0000705,58,4,10,3,13231.3,4,11,High-Value Loyal
CUST0000706,18,5,5,2,2293.87,1,8,Standard Loyal
CUST0000707,59,4,14,4,8605.460000000001,3,11,Loyal Frequent
CUST0000708,1,5,19,5,5916.9800000000005,2,12,Loyal Frequent
CUST0000709,16,5,11,3,11712.51,4,12,High-Value Loyal
CUST0000710,76,4,15,4,10176.359999999999,3,11,Loyal Frequent
CUST0000711,49,4,13,3,10330.0,3,10,Standard Loyal
CUST0000712,54,4,17,4,22027.67,5,13,Champions
CUST0000713,58,4,15,4,4890.79,2,10,Loyal Frequent
CUST0000714,58,4,10,3,3860.67,1,8,Standard Loyal
CUST0000715,72,4,10,3,9456.83,3,10,Standard Loyal
CUST0000716,1,5,15,4,10719.220000000001,4,13,Champions
CUST0000717,22,5,15,4,22205.11,5,14,Champions
CUST0000718,100,3,13,3,8724.76,3,9,Standard Loyal
CUST0000719,22,5,16,4,7806.82,3,12,Loyal Frequent
CUST0000720,1,5,9,2,2671.27,1,8,Standard Loyal
CUST0000721,17,5,14,4,6575.07,2,11,Loyal Frequent
CUST0000722,29,5,15,4,7577.889999999999,3,12,Loyal Frequent
CUST0000723,4,5,9,2,4367.11,1,8,Standard Loyal
CUST0000724,97,3,11,3,10387.9,3,9,Standard Loyal
CUST0000725,0,5,15,4,21404.02,5,14,Champions
CUST0000726,57,4,12,3,8444.0,3,10,Standard Loyal
CUST0000727,58,4,15,4,2559.2200000000003,1,9,Loyal Frequent
CUST0000728,40,4,18,5,10772.23,4,13,Champions
CUST0000729,24,5,15,4,10864.710000000001,4,13,Champions
CUST0000730,53,4,9,2,10272.400000000001,3,9,Standard Loyal
CUST0000731,100,3,10,3,4810.9,2,8,Standard Loyal
CUST0000732,14,5,6,2,2548.08,1,8,Standard Loyal
CUST0000733,2,5,13,3,13852.85,4,12,High-Value Loyal
CUST0000734,78,4,7,2,4809.76,2,8,Standard Loyal
CUST0000735,31,4,14,4,11088.57,4,12,High-Value Loyal
CUST0000736,110,3,11,3,2463.63,1,7,Standard Loyal
CUST0000737,0,5,9,2,3372.83,1,8,Standard Loyal
CUST0000738,54,4,7,2,5566.120000000001,2,8,Standard Loyal
CUST0000739,21,5,13,3,7386.48,3,11,Standard Loyal
CUST0000740,24,5,17,4,10355.27,3,12,Loyal Frequent
CUST0000741,52,4,19,5,3188.9300000000003,1,10,Loyal Frequent
CUST0000742,1,5,17,4,14034.12,4,13,Champions
CUST0000743,62,4,17,4,7562.13,3,11,Loyal Frequent
CUST0000744,2,5,16,4,2219.94,1,10,Loyal Frequent
CUST0000745,80,4,9,2,3793.9199999999996,1,7,Standard Loyal
CUST0000746,69,4,7,2,1813.69,1,7,Standard Loyal
CUST0000747,20,5,12,3,7331.07,3,11,Standard Loyal
CUST0000748,51,4,11,3,7691.93,3,10,Standard Loyal
CUST0000749,125,3,8,2,6122.740000000001,2,7,Standard Loyal
CUST0000750,31,4,14,4,19455.68,5,13,Champions
CUST0000751,15,5,19,5,6907.68,2,12,Loyal Frequent
CUST0000752,61,4,7,2,4902.98,2,8,Standard Loyal
CUST0000753,127,3,8,2,2949.55,1,6,Standard Loyal
CUST0000754,39,4,13,3,2724.74,1,8,Standard Loyal
CUST0000755,43,4,12,3,6164.65,2,9,Standard Loyal
CUST0000756,204,2,9,2,3522.23,1,5,At-Risk Standard
CUST0000757,13,5,12,3,12309.599999999999,4,12,High-Value Loyal
CUST0000758,10,5,12,3,7580.09,3,11,Standard Loyal
CUST0000759,30,5,12,3,8995.31,3,11,Standard Loyal
CUST0000760,60,4,15,4,8399.32,3,11,Loyal Frequent
CUST0000761,60,4,6,2,4318.4,1,7,Standard Loyal
CUST0000762,5,5,15,4,8003.27,3,12,Loyal Frequent
CUST0000763,42,4,3,2,1005.62,1,7,Standard Loyal
CUST0000764,55,4,8,2,3219.25,1,7,Standard Loyal
CUST0000765,116,3,14,4,4006.87,1,8,Loyal Frequent
CUST0000766,6,5,15,4,14989.63,4,13,Champions
CUST0000767,79,4,13,3,7867.209999999999,3,10,Standard Loyal
CUST0000768,195,2,4,2,4000.19,1,5,At-Risk Standard
CUST0000769,50,4,15,4,6697.79,2,10,Loyal Frequent
CUST0000770,13,5,9,2,944.96,1,8,Standard Loyal
CUST0000771,89,4,13,3,6753.83,2,9,Standard Loyal
CUST0000772,43,4,17,4,12667.109999999999,4,12,High-Value Loyal
CUST0000773,1,5,18,5,9395.34,3,13,Champions
CUST0000774,65,4,9,2,5802.25,2,8,Standard Loyal
CUST0000775,4,5,15,4,9078.939999999999,3,12,Loyal Frequent
CUST0000776,54,4,13,3,8773.300000000001,3,10,Standard Loyal
CUST0000777,5,5,6,2,2727.92,1,8,Standard Loyal
CUST0000778,36,4,8,2,4229.99,1,7,Standard Loyal
CUST0000779,36,4,17,4,8910.8,3,11,Loyal Frequent
CUST0000780,3,5,10,3,7586.55,3,11,Standard Loyal
CUST0000781,33,4,11,3,4361.28,1,8,Standard Loyal
CUST0000782,5,5,9,2,8222.98,3,10,Standard Loyal
CUST0000783,31,4,14,4,4862.42,2,10,Loyal Frequent
CUST0000784,27,5,11,3,3482.14,1,9,Standard Loyal
CUST0000785,62,4,11,3,23293.52,5,12,High-Value Loyal
CUST0000786,23,5,13,3,5218.36,2,10,Standard Loyal
CUST0000787,1,5,20,5,5515.45,2,12,Loyal Frequent
CUST0000788,20,5,13,3,4091.16,1,9,Standard Loyal
CUST0000789,14,5,18,5,14840.19,4,14,Champions
CUST0000790,24,5,9,2,1146.59,1,8,Standard Loyal
CUST0000791,104,3,14,4,4542.75,2,9,Loyal Frequent
CUST0000792,8,5,10,3,3226.56,1,9,Standard Loyal
CUST0000793,15,5,11,3,14088.92,4,12,High-Value Loyal
CUST0000794,47,4,12,3,14600.92,4,11,High-Value Loyal
CUST0000795,41,4,12,3,8056.09,3,10,Standard Loyal
CUST0000796,0,5,12,3,3234.57,1,9,Standard Loyal
CUST0000797,21,5,9,2,1137.5,1,8,Standard Loyal
CUST0000798,177,3,12,3,9733.710000000001,3,9,Standard Loyal
CUST0000799,10,5,14,4,12089.5,4,13,Champions
CUST0000800,8,5,8,2,2385.89,1,8,Standard Loyal
CUST0000801,50,4,9,2,2013.84,1,7,Standard Loyal
CUST0000802,16,5,10,3,8763.48,3,11,Standard Loyal
CUST0000803,47,4,11,3,9823.54,3,10,Standard Loyal
CUST0000804,61,4,11,3,12510.140000000001,4,11,High-Value Loyal
CUST0000805,5,5,17,4,7216.280000000001,3,12,Loyal Frequent
CUST0000806,27,5,12,3,8359.89,3,11,Standard Loyal
CUST0000807,65,4,10,3,2481.3900000000003,1,8,Standard Loyal
CUST0000808,127,3,11,3,11393.699999999999,4,10,High-Value Loyal
CUST0000809,38,4,12,3,11118.29,4,11,High-Value Loyal
CUST0000810,0,5,5,2,9075.2,3,10,Standard Loyal
CUST0000811,16,5,16,4,8275.64,3,12,Loyal Frequent
CUST0000812,38,4,11,3,3153.1600000000003,1,8,Standard Loyal
CUST0000813,19,5,10,3,5669.34,2,10,Standard Loyal
CUST0000814,46,4,16,4,4054.06,1,9,Loyal Frequent
CUST0000815,17,5,9,2,7744.85,3,10,Standard Loyal
CUST0000816,30,5,16,4,11579.39,4,13,Champions
CUST0000817,94,3,9,2,1261.14,1,6,Standard Loyal
CUST0000818,68,4,18,5,25867.38,5,14,Champions
CUST0000819,57,4,14,4,6348.18,2,10,Loyal Frequent
CUST0000820,28,5,11,3,2725.68,1,9,Standard Loyal
CUST0000821,78,4,8,2,2269.37,1,7,Standard Loyal
CUST0000822,101,3,17,4,17455.21,5,12,High-Value Loyal
CUST0000823,117,3,13,3,8511.31,3,9,Standard Loyal
CUST0000824,9,5,9,2,7546.63,3,10,Standard Loyal
CUST0000825,3,5,11,3,3952.89,1,9,Standard Loyal
CUST0000826,6,5,14,4,14017.26,4,13,Champions
CUST0000827,13,5,9,2,6319.820000000001,2,9,Standard Loyal
CUST0000828,149,3,17,4,24128.36,5,12,High-Value Loyal
CUST0000829,12,5,18,5,13583.01,4,14,Champions
CUST0000830,23,5,7,2,2375.37,1,8,Standard Loyal
CUST0000831,75,4,11,3,9850.57,3,10,Standard Loyal
CUST0000832,26,5,12,3,2736.9700000000003,1,9,Standard Loyal
CUST0000833,62,4,8,2,4478.42,2,8,Standard Loyal
CUST0000834,72,4,10,3,1331.22,1,8,Standard Loyal
CUST0000835,12,5,21,5,8823.210000000001,3,13,Champions
CUST0000836,5,5,15,4,7152.5,2,11,Loyal Frequent
CUST0000837,81,4,7,2,4132.17,1,7,Standard Loyal
CUST0000838,2,5,17,4,18057.36,5,14,Champions
CUST0000839,84,4,9,2,1402.01,1,7,Standard Loyal
CUST0000840,3,5,12,3,5181.11,2,10,Standard Loyal
CUST0000841,33,4,12,3,6801.22,2,9,Standard Loyal
CUST0000842,97,3,12,3,9624.73,3,9,Standard Loyal
CUST0000843,8,5,15,4,8792.45,3,12,Loyal Frequent
CUST0000844,8,5,8,2,2393.06,1,8,Standard Loyal
CUST0000845,147,3,9,2,2551.44,1,6,Standard Loyal
CUST0000846,29,5,7,2,7153.27,2,9,Standard Loyal
CUST0000847,35,4,14,4,7777.88,3,11,Loyal Frequent
CUST0000848,4,5,17,4,4008.03,1,10,Loyal Frequent
CUST0000849,43,4,16,4,25062.1,5,13,Champions
CUST0000850,2,5,13,3,7413.87,3,11,Standard Loyal
CUST0000851,33,4,11,3,3763.9399999999996,1,8,Standard Loyal
CUST0000852,47,4,14,4,11522.97,4,12,High-Value Loyal
CUST0000853,56,4,13,3,13943.77,4,11,High-Value Loyal
CUST0000854,11,5,8,2,4194.15,1,8,Standard Loyal
CUST0000855,35,4,14,4,9348.199999999999,3,11,Loyal Frequent
CUST0000856,30,5,10,3,13899.07,4,12,High-Value Loyal
CUST0000857,69,4,12,3,4714.14,2,9,Standard Loyal
CUST0000858,124,3,12,3,2263.02,1,7,Standard Loyal
CUST0000859,37,4,17,4,10349.210000000001,3,11,Loyal Frequent
CUST0000860,27,5,15,4,3759.7799999999997,1,10,Loyal Frequent
